parameter,mean,median,sd,lower,upper,truth,bias,rmse,coverage,width,regime,replicate,start
eta_II,0.07606680308863017,0.07642435809640283,0.012783832189982167,0.054545118803908735,0.10112514396631862,0.04,0.036066803088630174,0.036066803088630174,FALSE,0.04658002516240989,High,10,low
eta_IR,0.07635425532448686,0.07564647040201528,0.013370890154440197,0.052846131008615765,0.10128286132263388,0.08,-0.003645744675513138,0.003645744675513138,TRUE,0.048436730314018114,High,10,low
eta_RR,0.07506345447625792,0.07472529878397187,0.013181639255981176,0.053243722163804796,0.10380161292582767,0.08,-0.004936545523742078,0.004936545523742078,TRUE,0.05055789076202287,High,10,low
eta_SE,0.0738092013262295,0.07336138569399996,0.011926418823991508,0.05310022507951287,0.09847598132110538,0.08,-0.006190798673770495,0.006190798673770495,TRUE,0.04537575624159251,High,10,low
eta_SI,0.07639173850773774,0.07515767868027542,0.013064596228109366,0.054059329324606685,0.10142804009704641,0.05,0.02639173850773774,0.02639173850773774,FALSE,0.047368710772439725,High,10,low
eta_SR,0.07722108928131444,0.07618492389173416,0.01336750554256551,0.05215328834008288,0.1062360937281913,0.08,-0.002778910718685565,0.002778910718685565,TRUE,0.054082805388108425,High,10,low
eta_SS,0.07567918620730991,0.07428080612833968,0.013494349823750673,0.052572873406110644,0.10535026392014994,0.08,-0.004320813792690087,0.004320813792690087,TRUE,0.0527773905140393,High,10,low
gamma,0.28477060808843985,0.2692503586113142,0.07944911101939711,0.16385707781500086,0.43863113809427845,0.25,0.03477060808843985,0.03477060808843985,TRUE,0.2747740602792776,High,10,low
kappa,0.3847638782665464,0.37890916067723573,0.08125107959057086,0.25475629285264423,0.548252471830952,0.4,-0.015236121733453623,0.015236121733453623,TRUE,0.2934961789783078,High,10,low
p_E,0.6093494954828175,0.6067459433647542,0.04655762827865711,0.5264693358071344,0.7004474883455576,0.6,0.009349495482817494,0.009349495482817494,TRUE,0.1739781525384232,High,10,low
p_I,0.8470250780418712,0.8465139398719522,0.0300401985370438,0.7874149464077926,0.9023957998898247,0.85,-0.0029749219581287623,0.0029749219581287623,TRUE,0.11498085348203202,High,10,low
s,0.9018298851902806,0.9015732063291855,0.010018146849029774,0.8826862261088365,0.9213160820309025,0.9,0.0018298851902806001,0.0018298851902806001,TRUE,0.038629855922066025,High,10,low
tau_EE,0.07240564360121671,0.07239054541983214,0.012760222861109179,0.04642718388504179,0.09801309059788918,0.03,0.04240564360121671,0.04240564360121671,FALSE,0.05158590671284739,High,10,low
tau_EI,0.07452569602364226,0.07358838684392599,0.01314633526342423,0.04826500607198463,0.10086670604242659,0.03,0.04452569602364226,0.04452569602364226,FALSE,0.05260169997044196,High,10,low
tau_ER,0.07475498606079369,0.0729945443963714,0.013961089143634602,0.05421026929906721,0.10608053235225932,0.03,0.044754986060793686,0.044754986060793686,FALSE,0.05187026305319212,High,10,low
tau_II,0.0738373583592935,0.07346833828067625,0.013861425401804474,0.04858358133920209,0.10080435581118516,0.07,0.0038373583592934968,0.0038373583592934968,TRUE,0.05222077447198307,High,10,low
tau_IR,0.07556976214605333,0.0743435545376318,0.013362237138025491,0.04952667141020924,0.10196960616029585,0.03,0.045569762146053336,0.045569762146053336,FALSE,0.05244293475008661,High,10,low
tau_RR,0.07549900984200182,0.07683653489139125,0.014369091107952077,0.04953179597353466,0.10249882268346862,0.03,0.04549900984200182,0.04549900984200182,FALSE,0.05296702670993396,High,10,low
tau_SE,0.07569812572407435,0.07328906739308043,0.014214802772081495,0.05070784286239502,0.10477328100338947,0.03,0.04569812572407435,0.04569812572407435,FALSE,0.054065438140994446,High,10,low
tau_SI,0.07750932888963008,0.0769692560903389,0.014014641282321195,0.054030759560598655,0.10880561119467563,0.06,0.017509328889630082,0.017509328889630082,TRUE,0.05477485163407698,High,10,low
tau_SR,0.07449151649668741,0.07397898224234206,0.012969346603600643,0.05149160806224212,0.1000508562755178,0.03,0.04449151649668741,0.04449151649668741,FALSE,0.048559248213275674,High,10,low
tau_SS,0.07464825003196138,0.07384946594301603,0.013067822356051044,0.05268351496165713,0.10241401982508273,0.03,0.04464825003196138,0.04464825003196138,FALSE,0.049730504863425604,High,10,low
xi,0.0644612040692974,0.057453954673159696,0.025963593795674873,0.027113098868629032,0.1278218277583953,0.05,0.014461204069297393,0.014461204069297393,TRUE,0.10070872888976626,High,10,low
beta,0.2887846950018477,0.28822094573451207,0.05807248457925773,0.18125646368879153,0.4238388669527617,0.3,-0.011215304998152265,0.011215304998152265,TRUE,0.24258240326397015,High,10,medium
c,0.9496134074969053,0.949097863799586,0.006623259911878278,0.9366303855922213,0.9628419871351488,0.95,-3.8659250309469595e-4,3.8659250309469595e-4,TRUE,0.026211601542927454,High,10,medium
eta_EE,0.0739060763225518,0.07296284545699082,0.013725954942674763,0.04880481186080478,0.10206878426720106,0.08,-0.006093923677448196,0.006093923677448196,TRUE,0.053263972406396284,High,10,medium
eta_EI,0.07761581644586571,0.07729782795327987,0.01279860447264047,0.05493582154937919,0.10243763691042555,0.08,-0.002384183554134292,0.002384183554134292,TRUE,0.04750181536104636,High,10,medium
eta_ER,0.07534362311318193,0.07470511378991557,0.012904971712328768,0.04725010602366259,0.09857294832194084,0.08,-0.004656376886818067,0.004656376886818067,TRUE,0.05132284229827825,High,10,medium
eta_II,0.07459400745978804,0.0741217759272029,0.0138957734866215,0.047847689004072304,0.10056489549165977,0.04,0.034594007459788044,0.034594007459788044,FALSE,0.052717206487587466,High,10,medium
eta_IR,0.07441819482613377,0.07422963638841537,0.012437882632923693,0.05195640029024301,0.10109389658389005,0.08,-0.005581805173866236,0.005581805173866236,TRUE,0.04913749629364704,High,10,medium
eta_RR,0.07535158812397519,0.07401472148265291,0.014517103866124337,0.052077191652483305,0.11056837662501295,0.08,-0.004648411876024813,0.004648411876024813,TRUE,0.05849118497252965,High,10,medium
eta_SE,0.07538827209935763,0.07559613678882528,0.0134665820112071,0.0473479840239362,0.10154686830173233,0.08,-0.004611727900642376,0.004611727900642376,TRUE,0.05419888427779613,High,10,medium
eta_SI,0.07734085999284838,0.07628174715815145,0.014482983909264297,0.05202111422230414,0.10670887762729202,0.05,0.027340859992848382,0.027340859992848382,FALSE,0.05468776340498788,High,10,medium
eta_SR,0.07517647241142927,0.07415857467273046,0.01448299300995283,0.04823331853490933,0.10390037997158168,0.08,-0.004823527588570728,0.004823527588570728,TRUE,0.05566706143667235,High,10,medium
eta_SS,0.07432948751363481,0.07327184307701853,0.012497288234521304,0.051686892598867246,0.09916453016827538,0.08,-0.005670512486365187,0.005670512486365187,TRUE,0.047477637569408135,High,10,medium
gamma,0.2673532782719128,0.2692060115237911,0.06520445254275697,0.1225988175425616,0.37665744084199365,0.25,0.017353278271912798,0.017353278271912798,TRUE,0.2540586232994321,High,10,medium
kappa,0.4402129069430926,0.4315620083153101,0.10071077759691922,0.27389223456011735,0.6561669934139758,0.4,0.0402129069430926,0.0402129069430926,TRUE,0.3822747588538584,High,10,medium
p_E,0.5877472876183377,0.5950717678910841,0.043424956426764284,0.5000607995341415,0.6571236983720259,0.6,-0.012252712381662256,0.012252712381662256,TRUE,0.15706289883788438,High,10,medium
p_I,0.8414301937347032,0.843354746948761,0.03710452350016506,0.7556566599617043,0.9156809852601272,0.85,-0.008569806265296798,0.008569806265296798,TRUE,0.16002432529842292,High,10,medium
s,0.8993312735255791,0.8997454435063249,0.010303902819913205,0.879408917692926,0.918860054709336,0.9,-6.687264744209553e-4,6.687264744209553e-4,TRUE,0.03945113701641001,High,10,medium
tau_EE,0.07415570037789901,0.0738780648305704,0.01357354416461279,0.05063761446122736,0.10186782512594367,0.03,0.04415570037789901,0.04415570037789901,FALSE,0.05123021066471631,High,10,medium
tau_EI,0.07564631725388178,0.0730133420295928,0.015617158846599335,0.05241220470337163,0.11397026031166121,0.03,0.04564631725388178,0.04564631725388178,FALSE,0.061558055608289586,High,10,medium
tau_ER,0.07275835654564151,0.07179227650424964,0.014211679876412607,0.04734949631415532,0.10067850333311777,0.03,0.042758356545641515,0.042758356545641515,FALSE,0.053329007018962454,High,10,medium
tau_II,0.07374238521242975,0.07409097418171848,0.013129928186263778,0.050424397360275784,0.10221961567098271,0.07,0.0037423852124297413,0.0037423852124297413,TRUE,0.05179521831070693,High,10,medium
tau_IR,0.07417715314220567,0.07312353785346529,0.013219483707258995,0.05185137863505769,0.10604271537113044,0.03,0.044177153142205675,0.044177153142205675,FALSE,0.05419133673607275,High,10,medium
tau_RR,0.07746737226242785,0.0770296480692774,0.01290693646938084,0.05293777631233729,0.10519836463623226,0.03,0.04746737226242785,0.04746737226242785,FALSE,0.05226058832389498,High,10,medium
tau_SE,0.0764483025220731,0.0757906765306183,0.013166064307648254,0.05351526715615095,0.10258851687711495,0.03,0.046448302522073104,0.046448302522073104,FALSE,0.049073249720964,High,10,medium
tau_SI,0.07325777699032954,0.07329973447911185,0.012450406823909466,0.052002791812136157,0.09783867211480086,0.06,0.01325777699032954,0.01325777699032954,TRUE,0.04583588030266471,High,10,medium
tau_SR,0.07369178156013308,0.07296546159749502,0.011405538627088327,0.05210362606284879,0.09768052129081203,0.03,0.04369178156013308,0.04369178156013308,FALSE,0.045576895227963245,High,10,medium
tau_SS,0.07485233471565236,0.07280357404042404,0.014256985233804755,0.04911185319161611,0.1050938296640887,0.03,0.044852334715652364,0.044852334715652364,FALSE,0.05598197647247259,High,10,medium
xi,0.057896716914906256,0.056016524166379485,0.017937540516896347,0.0276167265259518,0.09378209308597679,0.05,0.007896716914906253,0.007896716914906253,TRUE,0.06616536656002499,High,10,medium
beta,0.29503324993392,0.2978146518778718,0.06218823426289384,0.18474432305518473,0.4479515442910373,0.3,-0.004966750066079995,0.004966750066079995,TRUE,0.26320722123585255,High,10,high
c,0.9498916436892488,0.9500541624453414,0.006149471813579687,0.9378513690714668,0.9615524721985486,0.95,-1.0835631075112317e-4,1.0835631075112317e-4,TRUE,0.023701103127081735,High,10,high
eta_EE,0.0763567572969899,0.0764305379220335,0.013357239597129002,0.05230760764763294,0.10319421583969564,0.08,-0.0036432427030100994,0.0036432427030100994,TRUE,0.0508866081920627,High,10,high
eta_EI,0.07578612809763914,0.07486507919608341,0.012313175181494784,0.05631791757200589,0.1037216717711218,0.08,-0.004213871902360861,0.004213871902360861,TRUE,0.04740375419911592,High,10,high
eta_ER,0.07513153731506571,0.07447476781558149,0.013678860110100359,0.052660271475279255,0.10737286259960038,0.08,-0.004868462684934294,0.004868462684934294,TRUE,0.05471259112432113,High,10,high
eta_II,0.07361104253239822,0.0731160883762342,0.012913450297352804,0.048419861824570316,0.09711951367858382,0.04,0.03361104253239822,0.03361104253239822,FALSE,0.0486996518540135,High,10,high
eta_IR,0.07640756121480903,0.07395603260690395,0.014074285434962183,0.05631999672131238,0.1088334783191684,0.08,-0.003592438785190971,0.003592438785190971,TRUE,0.052513481597856015,High,10,high
eta_RR,0.07811319318553395,0.07608339186485205,0.013460016310203876,0.05688587433732426,0.1117831114934613,0.08,-0.001886806814466055,0.001886806814466055,TRUE,0.05489723715613704,High,10,high
eta_SE,0.0786034431147732,0.07693026284624359,0.014679360608778351,0.053558830432596335,0.10814576092538428,0.08,-0.0013965568852268018,0.0013965568852268018,TRUE,0.05458693049278794,High,10,high
eta_SI,0.07484898089224876,0.07528495271399133,0.012902874254446401,0.049874151262734825,0.09818880585041113,0.05,0.024848980892248754,0.024848980892248754,TRUE,0.04831465458767631,High,10,high
eta_SR,0.07924811258836224,0.07815262062595772,0.013882735594107822,0.05469378536881658,0.11099927497343057,0.08,-7.518874116377583e-4,7.518874116377583e-4,TRUE,0.056305489604613984,High,10,high
eta_SS,0.07561021978686239,0.0756937740512065,0.011168217855232792,0.05694118915297733,0.09612407568053573,0.08,-0.004389780213137615,0.004389780213137615,TRUE,0.0391828865275584,High,10,high
gamma,0.2767436520602325,0.2799426593878354,0.05040705072064533,0.18307877961836022,0.37112047982934426,0.25,0.026743652060232492,0.026743652060232492,TRUE,0.18804170021098404,High,10,high
kappa,0.36760119825477106,0.3623354490133737,0.08299680659148259,0.22983873126130103,0.5540153853299955,0.4,-0.03239880174522897,0.03239880174522897,TRUE,0.32417665406869445,High,10,high
p_E,0.5889697015880789,0.5881580910299082,0.038317562335137785,0.515174000681814,0.664643690496302,0.6,-0.011030298411921047,0.011030298411921047,TRUE,0.14946968981448805,High,10,high
p_I,0.8419509993592577,0.8412720366910753,0.029463275098823995,0.7860409450900616,0.9002754249718286,0.85,-0.008049000640742321,0.008049000640742321,TRUE,0.11423447988176694,High,10,high
s,0.8985609539965934,0.8980765818764006,0.009542341698034197,0.880984563730238,0.9157667610023053,0.9,-0.0014390460034066077,0.0014390460034066077,TRUE,0.03478219727206722,High,10,high
tau_EE,0.07366613394895781,0.07311999842225286,0.01402894874698445,0.048913855533266735,0.10099347397797336,0.03,0.04366613394895781,0.04366613394895781,FALSE,0.05207961844470662,High,10,high
tau_EI,0.07599866500964737,0.07555920408820771,0.014228475133405876,0.052046145196710414,0.1042952627283622,0.03,0.045998665009647374,0.045998665009647374,FALSE,0.05224911753165179,High,10,high
tau_ER,0.07773894934504745,0.0764424791855686,0.014251652311079596,0.05354384830106615,0.11305376582273848,0.03,0.04773894934504745,0.04773894934504745,FALSE,0.059509917521672326,High,10,high
tau_II,0.07730278133787427,0.07655828568933057,0.01341719280730329,0.05121077376508059,0.1052463045121565,0.07,0.0073027813378742645,0.0073027813378742645,TRUE,0.054035530747075906,High,10,high
tau_IR,0.0778783936110885,0.07745879368879297,0.01354264829215145,0.054356655337226556,0.1055293607555987,0.03,0.047878393611088504,0.047878393611088504,FALSE,0.05117270541837214,High,10,high
tau_RR,0.07508726991066092,0.07331676391359057,0.013777159957400127,0.05342564102444593,0.10540019908624329,0.03,0.04508726991066092,0.04508726991066092,FALSE,0.05197455806179736,High,10,high
tau_SE,0.07405940378642219,0.07388425373043521,0.01247302993402717,0.04937878345799959,0.09709468917337583,0.03,0.04405940378642219,0.04405940378642219,FALSE,0.04771590571537623,High,10,high
tau_SI,0.07730620926201784,0.07655454813053003,0.014461092029195086,0.053331621925410105,0.11094008604202805,0.06,0.01730620926201784,0.01730620926201784,TRUE,0.05760846411661795,High,10,high
tau_SR,0.07555665538490254,0.07269612132606561,0.01344886270552627,0.05434691246840631,0.10410323188131469,0.03,0.04555665538490254,0.04555665538490254,FALSE,0.04975631941290838,High,10,high
tau_SS,0.07387960453064316,0.07119427439019022,0.0151089195160708,0.050784365627607235,0.10579970115620554,0.03,0.04387960453064316,0.04387960453064316,FALSE,0.05501533552859831,High,10,high
xi,0.06366436476103655,0.062129482278026726,0.018952128091831374,0.03254286190513286,0.10740300942251615,0.05,0.013664364761036552,0.013664364761036552,TRUE,0.07486014751738329,High,10,high
beta,0.3033150759047481,0.30228344339894725,0.05123762511104713,0.21375333220281256,0.40615134866940583,0.3,0.0033150759047481104,0.0033150759047481104,TRUE,0.19239801646659327,Moderate,1,low
c,0.9495456201339706,0.9503843141572251,0.006607843789532525,0.9337148600226236,0.9617950494232688,0.95,-4.543798660293641e-4,4.543798660293641e-4,TRUE,0.02808018940064516,Moderate,1,low
eta_EE,0.07436359894667297,0.07402853258962952,0.013469380421216528,0.048729505683172275,0.09950739437800607,0.08,-0.0056364010533270364,0.0056364010533270364,TRUE,0.050777888694833795,Moderate,1,low
eta_EI,0.07660593880768758,0.0759286804027782,0.014294334493138477,0.05203768058326798,0.10788507976734965,0.08,-0.0033940611923124198,0.0033940611923124198,TRUE,0.05584739918408167,Moderate,1,low
eta_ER,0.07814404677679959,0.07666163259701345,0.014823105318879103,0.04890458020492916,0.10585625661935415,0.08,-0.00185595322320041,0.00185595322320041,TRUE,0.05695167641442499,Moderate,1,low
eta_II,0.07763162676280795,0.07632356107080132,0.012909624411842317,0.055319780101669734,0.10501893884106511,0.04,0.03763162676280795,0.03763162676280795,FALSE,0.04969915873939538,Moderate,1,low
eta_IR,0.07536512168653062,0.07330720723788334,0.01394980699728966,0.050324516054301646,0.10429926598402119,0.08,-0.004634878313469384,0.004634878313469384,TRUE,0.05397474992971954,Moderate,1,low
eta_RR,0.07695932203993465,0.07594121317348057,0.014092499361654022,0.049256857669812915,0.10760169527438546,0.08,-0.003040677960065352,0.003040677960065352,TRUE,0.05834483760457254,Moderate,1,low
